document type;title;keywords;abstract;source db;year;doi;authors;url;affiliation countries;task facet;research facet;contribution facet;domain;entity extraction;relation extraction;attribute extraction;entity linking;entity alignment;relation linking;ontology construction;entity classification;relation classification;link prediction;triple classification;error detection;augmented language models;conversational interfaces;knowledge graph embedding;data-to-text generation;question generation;semantic search;machine translation;text analysis;text generation;question answering;natural language inference;semantic parsing;semantic similarity;text classification;text summarization;validation research;solution proposal;evaluation research;secondary research;opinion paper;technique;method;tool;resource;guidelines;health;scholarly domain;engineering;business;law;education;natural science;energy;social media;entertainment media;information technology;tourism;culture;news;agriculture;public sector;history;sports;food;social science;United States;Canada;Australia;Austria;Brazil;Bulgaria;China;Croatia;Denmark;Ecuador;Egypt;France;Georgia;Germany;Greece;Hong Kong;India;Iran;Ireland;Israel;Italy;Japan;South Korea;Lebanon;Mexico;Mongolia;Morocco;Netherlands;New Zealand;Niger;Nigeria;Norway;Portugal;Russian Federation;Singapore;Slovenia;Spain;Sweden;Switzerland;Taiwan;Thailand;United Kingdom;Vietnam;Europe
Conference Paper;knadia: enterprise knowledge assisted dialogue systems using deep learning;"AI chatbots; chatbot; conversational agents; Conversational Dialogue System; Conversational Systems; Deep Learning; digital persona; Intent Identification; knowledge graph; knowledge synthesis; natural language processing; virtual assistance";"In this paper we present the design, architecture and implementation of KNADIA, a conversational dialogue system for intra-enterprise use, providing knowledge-Assisted question answering and transactional assistance to employees of a large organization. KNADIA has been deployed in production in TCS, a large organization with over 380,000 employees distributed globally; the system is currently supporting a few thousand active users making hundreds of queries per day. We identify, define and distinguish two distinct classes of use-cases: virtual assistance and knowledge synthesis, which we have found to cover a variety of enterprise needs. KNADIA supports both types of conversational agents, with multiple instances of each, while presenting a common digital persona. KNADIA disambiguates which agent should respond to each query. Further, since individual components use deep learning algorithms giving probabilistic outputs, the confidence with which different components answer is often required before answering or acting. The user's dialogue context also needs to be maintained judiciously. Due to these and many other challenges, the overall architecture of KNADIA is non-Trivial. We present instances of HR-Assistance and technical knowledge synthesis that are in production use in TCS along with accuracy figures and key performance metrics. Finally, we suggest that many elements of our architecture are also generally applicable to other complex deep learning systems. © 2018 IEEE.";IEEE;2018;10.1109/icde.2018.00161;Singh M., Agarwal P., Chaudhary A., Shroff G., Khurana P., Patidar M., Bisht V., Bansal R., Sachan P., Kumar R.;https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057107255&doi=10.1109%2fICDE.2018.00161&partnerID=40&md5=de77865f9876ed63936b94bb540cd284;India;"conversational interfaces; question answering";evaluation research;"tool; guidelines";business;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Conference Paper;knowledge graph: semantic representation and assessment of innovation ecosystems;"Competence analysis; Competence assessment; Competence detection; Computational linguistics; Corporate strategy; Data mining; Decision making; Expert matching; Expert mining; Information extraction; Information retrieval; Innovation ecosystem; Knowledge graph; Knowledge representation; Machine learning; Name disambiguation; Name normalization; Natural language processing; Ontology; Patent analysis; Question-answering; Reasoning; Semantic analysis; Semantic technologies";Innovative capacity is highly dependent upon knowledge and the possession of unique competences can be an important source of enduring strategic advantage. Hence, being able to identify, locate, measure, and assess competence occupants can be a decisive competitive edge. In this work, we introduce a framework that assists with performing such tasks. To achieve this, NLP-, rule-based, and machine learning techniques are employed to process raw data such as academic publications or patents. The framework gains normalized person and organization profiles and compiles identified entities (such as persons, organizations, or locations) into dedicated objects disambiguating and unifying where needed. The objects are then mapped with conceptual systems and stored along with identified semantic relations in a Knowledge Graph, which is constituted by RDF triples. An OWL reasoner allows for answering complex business queries, and in particular, to analyze and evaluate competences on multiple aggregation levels (i.e., single vs. collective) and dimensions (e.g., region, technological field of interest, time). In order to prove the general applicability of the framework and to illustrate how to solve concrete business cases from the automotive domain, it is evaluated with different datasets. © 2017, Springer International Publishing AG.;Scopus;2017;10.1007/978-3-319-69548-8_15;Ulmschneider K., Glimm B.;https://www.scopus.com/inward/record.uri?eid=2-s2.0-85034227560&doi=10.1007%2f978-3-319-69548-8_15&partnerID=40&md5=e3e7ac8e9d38de71c02d73b255d1fd7b;Germany;"entity extraction; relation extraction; semantic search";solution proposal;method;business;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Conference Paper;the semantic knowledge graph: a compact, auto-generated model for real-time traversal and ranking of any relationship within a domain;"Anomaly Detection; Graph Compression; Information Retrieval; Knowledge Graph; Natural Language Processing; Ontology Learning; Relationship Extraction; Semantic Search; Text Analytics";This paper describes a new kind of knowledge representation and mining system which we are calling the Semantic Knowledge Graph. At its heart, the Semantic Knowledge Graph leverages an inverted index, along with a complementary uninverted index, to represent nodes (terms) and edges (the documents within intersecting postings lists for multiple terms/nodes). This provides a layer of indirection between each pair of nodes and their corresponding edge, enabling edges to materialize dynamically from underlying corpus statistics. As a result, any combination of nodes can have edges to any other nodes materialize and be scored to reveal latent relationships between the nodes. This provides numerous benefits: The knowledge graph can be built automatically from a real-world corpus of data, new nodes-Along with their combined edges-can be instantly materialized from any arbitrary combination of preexisting nodes (using set operations), and a full model of the semantic relationships between all entities within a domain can be represented and dynamically traversed using a highly compact representation of the graph. Such a system has widespread applications in areas as diverse as knowledge modeling and reasoning, natural language processing, anomaly detection, data cleansing, semantic search, analytics, data classification, root cause analysis, and recommendations systems. The main contribution of this paper is the introduction of a novel system-The Semantic Knowledge Graph-which is able to dynamically discover and score interesting relationships between any arbitrary combination of entities (words, phrases, or extracted concepts) through dynamically materializing nodes and edges from a compact graphical representation built automatically from a corpus of data representative of a knowledge domain. The source code for our Semantic Knowledge Graph implementation is being published along with this paper to facilitate further research and extensions of this work. © 2016 IEEE.;IEEE;2016;10.1109/dsaa.2016.51;Grainger T., Aljadda K., Korayem M., Smith A.;https://www.scopus.com/inward/record.uri?eid=2-s2.0-85011264001&doi=10.1109%2fDSAA.2016.51&partnerID=40&md5=fd4a3c8640ff6b4594e55e9455ac9bdc;United States;"entity extraction; relation extraction; ontology construction; semantic search";validation research;tool;business;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Conference Paper;voice of the customer oriented new product synthesis over knowledge graphs;"Electronic commerce; Manufacture; Natural language processing systems; Sales; Communication gaps; Hierarchical product; Ontological models; Product manufacturers; Product synthesis; Reasoning techniques; Voice of customer; Voice of the customer; Product design";"The online shopping has been much easier and popular, and meanwhile brings new challenges and opportunities to the field of product design and marketing sale. On one hand, product manufacturers find it challenging to produce new popularly accepted products to meet the customers’ needs; on the other hand, end customers usually feel it difficult to buy ideal goods that they really want, even if navigating a huge amount of commodities. There are indeed a’communication gap’ between the customers and manufacturers. As an effort to partially resolve the issue, this paper proposes a novel product synthesis approach from’voice of the customer’ over product knowledge graphs. Here the voice of customers mainly refer to the buyers’ product reviews from online shopping platforms or blogs, while the product knowledge graph is constructed containing professional hierarchical product knowledge on its properties based on ontological models. Using the technologies of natural language processing, we first extract the customs’ polarities on each specific aspect of a product, which are then transited to design requirements on the product’s design components. Based on the requirement extractions, and the pre-built product knowledge, semantic web and reasoning techniques are utilized to synthesize a novel product that meets more customer needs. Typical case studies on mobile phones from raw online data demonstrate the proposed approach’s performance. Copyright © 2018 ASME.";Scopus;2018;10.1115/detc201885909;Qin F., Xu H., Zhang W., Yuan L., Li M., Liu Y., Liu Y., Chen Y.;https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056885168&doi=10.1115%2fDETC201885909&partnerID=40&md5=4609180e34b615dc17144397aa4a787f;China, United Kingdom;semantic search;solution proposal;method;business;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
Journal Article;constructing knowledge graph with public resumes;"Characters Knowledge Graph; Knowledge Graph; NER; Rusume Analyse";[Objective] This paper constructs knowledge graph based on the public resume data with natural language processing technology, which provides new tool for traditional data analysis. [Context] The proposed method could automatically extract profesional backgrounds and job information from resumes, and then obtain the relationship of working experience and colleagues in the organizations. The visualized knowledge graph could provide decision support for talent selection, personnel appointment and removal tasks of enterprises and institutions. [Methods] First, we used crawler to obtain the resume data and used the BERT-BiLSTM-CRF model to recognize entities. Then, we established the relationship between entities by defining rules and integrating the external domain knowledge. Finally, we used neo4j graph database to store and visualize data. [Results] The accuracy of the BERT-BiLSTM-CRF model with the entity recognition task was 84.85%. The constructed knowledge graph, which included resumes of 561 people, 8,174 entities in 3 categories, and 20,162 relationships in 5 categories, could support multi-angle queries and data mining. [Conclusions] This proposed model explores the internal relationships among resumes and provides a novel way to analyze resumes. However, there are few precise entity alignment processing and the establishment of relationships among institution entities. © 2021, Chinese Academy of Sciences. All rights reserved.;Scopus;2021;10.11925/infotech.2096-3467.2021.0145;Kejie S., Huanting H., Bolin H.;https://www.scopus.com/inward/record.uri?eid=2-s2.0-85115321022&doi=10.11925%2finfotech.2096-3467.2021.0145&partnerID=40&md5=fac212c8e1382c4b3b5ef733349723e6;China;"entity extraction; relation extraction; entity linking";solution proposal;tool;business;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Conference Paper;con2kg-a large-scale domain-specific knowledge graph;knowledge graph, recruitment domain, natural language processing;This paper presents Con2KG, a large-scale recruitment domain Knowledge Graph that describes 4 million triples as facts from 250 thousands of unstructured data of job postings. We propose a novel framework for Knowledge Graph construction from unstructured text and an unsupervised, dynamically evolving ontology that helps Con2KG to capture hierarchical links between the entities missed by explicit relational facts in the triples. To enrich our graph, we include entity context and its polarity. Towards this end, we discuss Con2KG applications that may benefit the recruitment domain.;ACM;2019;10.1145/3342220.3344931;Goyal, Nidhi and Sachdeva, Niharika and Choudhary, Vijay and Kar, Rijula and Kumaraguru, Ponnurangam and Rajput, Nitendra;https://doi.org/10.1145/3342220.3344931;India;"entity extraction; relation extraction";solution proposal;tool;business;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Journal Article;a knowledge graph-aided concept-knowledge approach for evolutionary smart product-service system development;"Concept generation; Conceptual design; Concept–knowledge model; Creativity; Knowledge evolution; Knowledge graph; Smart product–service system";In order to meet user expectations and to optimize user experience with a higher degree of flexibility and sustainability, the Smart product–service system (Smart PSS), as a novel value proposition paradigm considering both online and offline smartness, was proposed. However, conventional manners for developing PSS require many professional consultations and still cannot meet with the new features of Smart PSS, such as user context-awareness and ever-evolving knowledge management. Therefore, aiming to assist Smart PSS development cost-effectively, this paper adopted the knowledge graph (KG) technique and concept–knowledge (C-K) model to propose an evolutionary design approach. Two knowledge graphs are firstly established with open-source knowledge, prototype specifications, and user-generated textual data. Then, triggered by personalized requirements, four KG-aided C-K operators are conducted based on graph-based query patterns and computational linguistics algorithms, thus generating innovative solutions for evolving Smart PSS. To validate the performance of the proposed approach, a case study of a smart nursing bed fulfilling multiple personalized requirements is conducted, and the evaluation result of its knowledge evolution is acceptable. It hopes that this work can offer insightful guidance to industrial organizations in their development of Smart PSS. Copyright © 2020 by ASME.;Scopus;2020;10.1115/1.4046807;Li X., Chen C.-H., Zheng P., Wang Z., Jiang Z., Jiang Z.;https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089729213&doi=10.1115%2f1.4046807&partnerID=40&md5=abaec16b11d639f166214b6b1d1beff3;China, Hong Kong, Singapore;"entity extraction; relation extraction; ontology construction; semantic search";solution proposal;"method; guidelines";business;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
Conference Paper;knowledge graph mining for realty domain using dependency parsing and qat models;"dependency parsing; knowledge-graph; neural network; ontology; QAT; real estates";The real estate business has a lot of risks, and in order to minimize them, you need a lot of information from different sources. Systems based on natural language processing can help customers find this information more easily: question answering, information retrieval, etc. The existing method of question answering requires data aligned with possible questions, which are not easy to obtain, in contrast, the knowledge-graph provides structured information. In this paper, we propose semi-automated ontology generation for the realty domain and a subsequent method for information retrieval related to the knowledge-graph of this ontology. The first contribution is the method for relation extraction method based on dependency-parsing and semantic similarity evaluation, which allows us to form ontology for a particular domain. The second contribution is knowledge-graph completion method based on question answering over text neural network. Our experimental analysis shows the efficiency of the proposed approaches. © 2021 The Author(s).;ScienceDirect;2021;10.1016/j.procs.2021.10.004;Zamiralov A., Sohin T., Butakov N.;https://www.scopus.com/inward/record.uri?eid=2-s2.0-85120552308&doi=10.1016%2fj.procs.2021.10.004&partnerID=40&md5=64d84c5f07096c24a5aa1b14e03bb744;Russian Federation;"ontology construction; semantic search; relation extraction; question answering";solution proposal;method;business;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
Journal Article;conversation concepts: understanding topics and building taxonomies for financial services;"Financial services; FinTech; Knowledge graphs; Natural language processing; Relation extraction; Taxonomies; Term extraction";Knowledge graphs are proving to be an increasingly important part of modern enterprises, and new applications of such enterprise knowledge graphs are still being found. In this paper, we report on the experience with the use of an automatic knowledge graph system called Saffron in the context of a large financial enterprise and show how this has found applications within this enterprise as part of the “Conversation Concepts Artificial Intelligence” tool. In particular, we analyse the use cases for knowledge graphs within this enterprise, and this led us to a new extension to the knowledge graph system. We present the results of these adaptations, including the introduction of a semi-supervised taxonomy extraction system, which includes analysts in-the-loop. Further, we extend the kinds of relations extracted by the system and show how the use of the BERTand ELMomodels can produce high-quality results. Thus, we show how this tool can help realize a smart enterprise and how requirements in the financial industry can be realised by state-of-the-art natural language processing technologies. © 2021 by the authors. Licensee MDPI, Basel, Switzerland.;Scopus;2021;10.3390/info12040160;McCrae J.P., Mohanty P., Narayanan S., Pereira B., Buitelaar P., Karmakar S., Sarkar R.;https://www.scopus.com/inward/record.uri?eid=2-s2.0-85105002983&doi=10.3390%2finfo12040160&partnerID=40&md5=d1f30ceca340849e8c78ea0b669768c3;Ireland, United States;"conversational interfaces; semantic search";evaluation research;tool;business;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Conference Paper;knowledge graph enhanced event extraction in financial documents;"Event Extraction; Financial Documents; Financial Events; Graph Neural Network; Knowledge Graph";Event extraction is a classic task in natural language processing with wide use in handling large amount of yet rapidly growing financial, legal, medical, and government documents which often contain multiple events with their elements scattered and mixed across the documents, making the problem much more difficult. Though the underlying relations between event elements to be extracted provide helpful contextual information, they are somehow overlooked in prior studies.We showcase the enhancement to this task brought by utilizing the knowledge graph that captures entity relations and their attributes. Beyond straightforward feature engineering attempts, we propose a first event extraction framework that embeds a knowledge graph through a Graph Neural Network and integrates the embedding with regular features, all at document-level. Specifically, for extracting events from Chinese financial announcements, our method outperforms the state-of-the-art method by 5.3% in F1-score. Specifically, our method demonstrates its effectiveness in improving the performance of multiple events extraction. Besides, we make the lawsuit event dataset public to facilitate relevant research. © 2020 IEEE.;IEEE;2020;10.1109/bigdata50022.2020.9378471;Guo K., Jiang T., Zhang H.;https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103832676&doi=10.1109%2fBigData50022.2020.9378471&partnerID=40&md5=05210f4c3c232f2d219d9fdfde8b04ed;China;"entity extraction; relation extraction";validation research;technique;business;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Conference Paper;knowledge-driven event embedding for stock prediction;"Commerce; Computational linguistics; Financial markets; Forecasting; Natural language processing systems; Semantics; Vector spaces; Accurate prediction; Back-ground knowledge; Continuous spaces; Event representations; Objective functions; Semantic information; Stock market prediction; Stock market volatility; Knowledge management";Representing structured events as vectors in continuous space offers a new way for defining dense features for natural language processing (NLP) applications. Prior work has proposed effective methods to learn event representations that can capture syntactic and semantic information over text corpus, demonstrating their effectiveness for downstream tasks such as event-driven stock prediction. On the other hand, events extracted from raw texts do not contain background knowledge on entities and relations that they are mentioned. To address this issue, this paper proposes to leverage extra information from knowledge graph, which provides ground truth such as attributes and properties of entities and encodes valuable relations between entities. Specifically, we propose a joint model to combine knowledge graph information into the objective function of an event embedding learning model. Experiments on event similarity and stock market prediction show that our model is more capable of obtaining better event embeddings and making more accurate prediction on stock market volatilities. © 1963-2018 ACL.;ACL;2016;;Ding X., Zhang Y., Liu T., Duan J.;https://www.scopus.com/inward/record.uri?eid=2-s2.0-85051146159&partnerID=40&md5=b392aa1f2bf3a29ea48ad7df6175ff10;China, Singapore;knowledge graph embedding;validation research;technique;business;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
Conference Paper;a question answering system of ethnic minorities based on knowledge graph;"Knowledge graph; Named entity recognition; Question answering system; Question classification; Similarity calculation";In recent years, Question Answering System has become a main focus of human machine interaction. Using the question answering system for information retrieval is convenient and efficient. Traditional question answering systems mostly use template matching. The question and answer data sets usually rely on manual design. The question and answer system implemented by this method has a quick query response and can answer relatively complex questions. But manually defining templates and rules is time-consuming and laborious. Therefore, this paper introduces the knowledge graph in the process of constructing the question answering system. The proposed method combines knowledge graph with question answering systems to realize an intelligent question answering system in the field of ethnic minorities, so as to spread ethnic minority knowledge and promote ethnic minority culture. The construction of a question answering system is mainly divided into two modules: question analysis and answer generation. The question analysis module includes named entity recognition, similarity calculation and question classification. The answer generation module includes entity mapping and graph retrieval. The experimental results show that our approach by combined with natural language processing technology and domain knowledge graph can well accurately feedback the answers to user queries. And the answer accuracy of the question answering system can reach about 81%. © 2020 IEEE.;IEEE;2020;10.1109/pic50277.2020.9350829;Li J., Liu S., Yang H., Kolmanic S.;https://www.scopus.com/inward/record.uri?eid=2-s2.0-85101675772&doi=10.1109%2fPIC50277.2020.9350829&partnerID=40&md5=1990665c6785dfc49ea6c55a0fa8e93b;China, Slovenia;question answering;validation research;tool;culture;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
